,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
731,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061557442322948096,2018-11-11 09:53:11,Twitter for Android,0,3074,Brasil,,
732,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061557304871579648,2018-11-11 09:52:38,Twitter Web Client,0,3074,GOIANIA,,
733,@SobralMatematic @didi_forelsket @alexsandraponce @EDASilva68 @ReysDosVersos @Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Lula foi um despota! Roubou tudo q pode. Iludiu o povo. A educação é a pior avaliada pelo PISA. SÓ desceu ladeira abaixo com governos PT. Nunca vi melhora em nada!! As universidades se tornaram esse lixo q vemos hj. É hora de resgatar o Brasil!! #bolsonaroÉpresidente  #Moroé10,408,1061557001199726592,2018-11-11 09:51:26,Twitter for Android,0,0,"São Paulo, Brasil",,
734,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061556706222714880,2018-11-11 09:50:16,Twitter for Android,0,3074,Brasília,,
735,@didi_forelsket @EDASilva68 @ReysDosVersos @Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Lula foi um despota! Roubou tudo q pode. Iludiu o povo. A educação é a pior avaliada pelo PISA. SÓ desceu ladeira abaixo com os governos PT. Nunca vi melhora em nada!! As universidades se tornaram esse lixo q vemos hj. É hora de resgatar o Brasil!! #bolsonaroÉpresidente  #Moroé10,377,1061556700266840064,2018-11-11 09:50:14,Twitter for Android,0,0,"São Paulo, Brasil",,
736,Dias Toffoli cai no relatório da Polícia Federal. O petista do STF é suspeito de dar cobertura a amigo de Lula preso https://t.co/L8FgEj6gwR,140,1061556451179708416,2018-11-11 09:49:15,Facebook,1,0,São Paulo,,
737,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061556189601976320,2018-11-11 09:48:13,Twitter for Android,0,3074,"Belo Horizonte, Brasil",,
738,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061556065765068800,2018-11-11 09:47:43,Twitter for Android,0,3074,UK/BR,,
739,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061555872596480003,2018-11-11 09:46:57,Twitter for iPhone,0,541,,,
740,"@ReysDosVersos @Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Eu adotei tb. E vejo a triste realidade das escolas q o PT deixou. Um lixo! Chegamos a passar 5hrs num PS e sair sem conseguir consulta. Enquanto isso, Lula ia p o Sírio e Libanês. O vizinho perdeu o emprego. A empresa q prestava serviço a Petrobrás quebrou. Lula rico com nosso $",349,1061555806607425536,2018-11-11 09:46:41,Twitter for Android,7,0,"São Paulo, Brasil",,
