,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
617,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061589806642270209,2018-11-11 12:01:47,Twitter for Android,0,382,"Rio de Janeiro, Brazil",,
618,"@DaniloGentili 2019 ......BOLSONARO assumi,  se em 4anos não melhorar nada, lógico q meu voto não ganha msis nem pra síndico do condomínio 😂 Só não pode fazer transferência de culpa degovernos anteriores.",204,1061589614606118913,2018-11-11 12:01:02,Twitter Lite,0,0,Brasil,,
619,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061589582523887617,2018-11-11 12:00:54,Twitter for iPhone,0,382,,,
620,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061589581542375425,2018-11-11 12:00:54,Twitter for Android,0,382,,,
621,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061589364583600128,2018-11-11 12:00:02,Twitter for Android,0,382,"Manaus, Brasil",,
622,@GindriSimone @gleisi @brasil247 Sim! Dois senadores petistas declaram voto a favor até. Eu tenho horror ao Bolsonaro e a tudo o que ele repreesenta pra mim. Mas o PT tá se enrolando até o pescoço com a prepotência.,215,1061589051319443457,2018-11-11 11:58:47,Twitter for iPhone,0,5,,,
623,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061588947795623938,2018-11-11 11:58:23,Twitter for Android,0,382,,,
624,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061588535663357954,2018-11-11 11:56:44,Twitter for Android,0,382,Crying In The Club,,
625,@fn7k @jairbolsonaro Concordo com isso. O Bolsonaro precisa implantar o voto impresso. Não pode ficar assim.,108,1061587461648859136,2018-11-11 11:52:28,Twitter for Android,33,6,"Palmas, Brasil",,
626,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061586630799224833,2018-11-11 11:49:10,Twitter for iPhone,0,16,"Salvador, Brasil",,
627,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061586387357569025,2018-11-11 11:48:12,Twitter for Android,0,382,,,
628,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061586103394811905,2018-11-11 11:47:05,Twitter for iPhone,0,382,,,
629,"Engraçado, 6 bilhões para aumento do salário dos ministros do STF e sua cascata tem. 100 milhões para implantar o voto impresso não tem.  Os senadores ""dodóis"" por não terem sido reeleitos, decidiram jogar essa bomba pro Bolsonaro. Não se preocupem seus lixos, o BNDES vem aí!",276,1061586036596375552,2018-11-11 11:46:49,Twitter for Android,0,2260,,,
630,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061585808933695489,2018-11-11 11:45:54,Twitter for Android,0,382,"Fortaleza-CE, Brasil",,
631,tenho dois recados antes que eu me esqueça eu não sou de esquerda e não voto no bolsonaro,89,1061585114545774592,2018-11-11 11:43:09,Twitter for Android,1,0,hell de janeiro,,
632,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061584911646318592,2018-11-11 11:42:20,Twitter for iPhone,0,382,"Niterói, Brasil",,
633,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061584411974684672,2018-11-11 11:40:21,Twitter for iPhone,0,382,RJ - Brasil,,
634,@CarlosBolsonaro Tenho orgulho do meu voto em Jair Bolsonaro. Penso exatamente assim.,85,1061583516935307264,2018-11-11 11:36:48,Twitter for Android,0,0,"Natal, Brasil",,
635,"@jorgegomesmcfly @fatimaleaum @emerson20118 @vecatsfig @pdralex ANULOU VOTO PQ É BURRO. Outra coisa:  em 2011 Bolsonaro foi apoiado por um grupo neonazista na paulista, q organizou um movimento pró Bolsonaro.  Nao foi O PT q começou a chamar ele de fascista. Se tu nao conhece a definição,  procura a informação pelo menos!",323,1061583481556426752,2018-11-11 11:36:39,Twitter Lite,0,0,Floripa,,
636,"@dariojjunior Globo News lançando oposição ao governo Bolsonaro. Já começou mal, meu voto Ciro Rivotril não leva. Acho ele péssimo, arrogante, multipolar kkk e para completar #CiroCaiuNaFakeDoCu",194,1061582606981062657,2018-11-11 11:33:11,Twitter for Android,0,2,,,
637,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061582596361146368,2018-11-11 11:33:08,Twitter for Android,0,382,"Vila Velha, Brasil",,
638,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061582510600134657,2018-11-11 11:32:48,Twitter for Android,0,382,Planaltina-DF,,
639,Eleitores de Bolsonaro já se arrependem pelo voto e viralizam nas redes; confira as melhores postagens https://t.co/Qge1E4FhYu,126,1061582326059225088,2018-11-11 11:32:04,Facebook,0,0,Manhuaçu/MG,,
640,"@pqpmike_ @chefe_waltter @ManuelaDavila Se eu votei ou não o problema é meu. E SIM,votei no Haddad. PQ não voto em FASCISTA. Veja bem: VOTARIA EM QUALQUER CANDIDATO QUE FOSSE   CONTRA O BOLSONARO NO SEGUNDO TURNO. E leia direito antes de colocar palavras na boca dos outros. #paz",279,1061582320627601408,2018-11-11 11:32:03,Twitter for Android,0,0,Miguel Couto ,,
641,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061582287542935552,2018-11-11 11:31:55,Twitter for Android,0,382,Brasil,,
642,"Silvio Santos Mitou Profetizou 8 anos para Bolsonaro e depois 8 anos para o Juiz Sergio Moro. Governo Bolsonaro ainda nem começou, e ele cada dia me mostra o quanto meu voto foi correto👏🏼👏🏼👏🏼🇧🇷 https://t.co/fii4Xpq7TY",217,1061582020231512066,2018-11-11 11:30:51,Facebook,0,0,"Sao Paulo, Brazil",,
643,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061581936601300998,2018-11-11 11:30:31,Twitter for iPhone,0,382,"Governador Valadares, Brasil",,
644,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061581484509798400,2018-11-11 11:28:43,Twitter Web Client,0,382,Brasilia Brasil,,
645,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061580923311931392,2018-11-11 11:26:29,Twitter for Android,0,382,"São José dos Campos, Brasil",,
646,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061580909558800384,2018-11-11 11:26:26,Twitter for Android,0,382,Rio de Janeiro - RJ,,
647,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061580699852042240,2018-11-11 11:25:36,Twitter for Android,0,382,"Fortaleza, Brasil",,
648,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061580395341320193,2018-11-11 11:24:24,Twitter for iPhone,0,382,,,
649,"@rafaeltcheba O cara foi votar no 2 turno com o adesivo do bolsonaro. Eu era mesário e perguntei: Você precisa justificar o voto no 1º Turno, pois não compareceu. ele disse: AH, eu tava preso.  -.-",197,1061580001622085633,2018-11-11 11:22:50,Twitter for iPhone,0,6,Brasil - Belo Horizonte,,
650,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061579827742998528,2018-11-11 11:22:08,Twitter for Android,0,382,,,
651,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061579743420710913,2018-11-11 11:21:48,Twitter for Android,0,382,"São Paulo, Brésil",,
